Id,ProjectName,Country,Town,Latitude,Longitude,Scope,Technology,Capacitym3d,Feedwater,Offtaker,Units,Contractdate,Onlinedate,Status,Rawwatersalinity,Powerconsumption,Contractscope,Dealstructure,EstimatedEPCcost,Currency,EPCContractordesal1,EPCContractordesal2,EPCContractordesal3,EPCContractordesal4,EPCContractordesal5
51416,Jizan Development,Saudi Arabia,Jizan,16.8891667,42.5511111,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2008,2008,Online,,,,,,,Wetico,,,,
51417,Jizan Hospital No.1,Saudi Arabia,Jizan,16.8891667,42.5511111,Desalination Plant,RO (Reverse osmosis),800,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2008,2008,Online,,,,,,,Wetico,,,,
51419,Jizan Hospital No.2,Saudi Arabia,Jizan,16.8891667,42.5511111,Desalination Plant,RO (Reverse osmosis),450,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2008,2008,Online,,,,,,,Wetico,,,,
54061,Jizan University housing Staff,Saudi Arabia,Jizan,16.8891667,42.5511111,Desalination Plant,RO (Reverse osmosis),2000,Seawater (TDS 20000ppm - 50000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),,2010,2011,Online,,,,,,,Wetico,,,,
36534,Jouf,Saudi Arabia,Al Jouf,29.5,38.75,Desalination Plant,RO (Reverse osmosis),720,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2000,2001,Online,,,EPC,,,,Wetico,,,,
52887,Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,RO (Reverse osmosis),20000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2007,2008,Online,,,,,,,EBD Water,,,,
52793,Jubail,Saudi Arabia,Al Jubail,27.065556,49.611667,Desalination Plant,RO (Reverse osmosis),60000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2008,2009,Online,,,,,,,EBD Water,,,,
4695,Jubail (Marafiq),Saudi Arabia,Al Jubail,27.065556,49.611667,Power/Desal Plant,MED (Multi-effect distillation),800000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),27,2006,2010,Online,,,EPC,BOOT,945000000,USD,GE Infrastructure Water & Process Technologies,VEOLIA SIDEM,,,
51429,KAIA,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),30000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2007,2009,Online,0,,,BOOT,,,Qatarat Saqia Desalination Company Ltd,,,,
42213,Kamal Farms,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),303,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1999,2000,Online,,,EPC,,,,AES Arabia Ltd.,,,,
54401,Karan Utilities & CO Generation Project,Saudi Arabia,,,,Desalination Plant,RO (Reverse osmosis),3567,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,2010,2010,Online,,,,,,,AES Corporation,,,,
52550,Kaust Camp,Saudi Arabia,Saudi Arabia,24.046464,44.67480496,Desalination Plant,RO (Reverse osmosis),2100,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),3,2007,2007,Online,,,,,,,,,,,
51449,Khafji Camp Water Facilities,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,RO (Reverse osmosis),350,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,2008,2008,Online,,,,,,,Wetico,,,,
36550,Khamis Mushayt,Saudi Arabia,Khamis Mushait,18.3063889,42.7291667,Desalination Plant,RO (Reverse osmosis),300,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2003,2004,Online,,,EPC,,,,Wetico,,,,
36551,Khamis Mushayt,Saudi Arabia,Khamis Mushait,18.3063889,42.7291667,Desalination Plant,RO (Reverse osmosis),300,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,2003,2003,Online,,,EPC,,310000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36549,Khamis Mushayt,Saudi Arabia,Khamis Mushait,18.3063889,42.7291667,Desalination Plant,RO (Reverse osmosis),300,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2002,2003,Online,,,EPC,,,,Wetico,,,,
35672,Khamis Mushayt,Saudi Arabia,Khamis Mushait,18.3063889,42.7291667,Desalination Plant,RO (Reverse osmosis),900,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1997,1998,Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
50452,Kharj - Nadec - Haradh,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),1500,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),,2006,2007,Online,,,,,,,Wetico,,,,
50451,Kharj - Nadec - Haradh,Saudi Arabia,Al Kharj,24.1483333,47.305,Desalination Plant,RO (Reverse osmosis),1500,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),,2006,2006,Online,,,,,,,Wetico,,,,
52449,Khomra Reuse,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),5000,Waste Water,Industry (TDS <10ppm),1,2008,2008,Online,,,,,,,International Hydro Systems,,,,
51451,Khuff Gas Project (Mob Camp),Saudi Arabia,Al Khobar,26.2794444,50.2083333,Desalination Plant,RO (Reverse osmosis),500,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2007,2008,Online,,,,,,,Veolia,,,,
51669,Khurais,Saudi Arabia,Khurais,25.0930612,48.01464845,Desalination Plant,RO (Reverse osmosis),100,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),,2007,2007,Online,,,,,,,,,,,
51668,Khurais,Saudi Arabia,Khurais,25.0930612,48.01464845,Desalination Plant,RO (Reverse osmosis),100,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),,,,Online,,,,,,,,,,,
51452,Khurais Aramco,Saudi Arabia,Khurais,25.0930612,48.01464845,Desalination Plant,RO (Reverse osmosis),1920,Brackish water or inland water (TDS 3000ppm - <20000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),2,2007,2008,Online,,,,,,,Veolia,,,,
51454,Khurais Mob Camp,Saudi Arabia,Khurais,25.0930612,48.01464845,Desalination Plant,RO (Reverse osmosis),750,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),3,2007,2008,Online,,,,,,,Veolia,,,,
42105,Khursaniyah,Saudi Arabia,Kharsaniyah,27.215556,49.223889,Desalination Plant,RO (Reverse osmosis),7130,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),2,2005,2006,Online,,,EPC,,,,AES Arabia Ltd.,,,,
35674,Khursaniyah,Saudi Arabia,Kharsaniyah,27.215556,49.223889,Desalination Plant,RO (Reverse osmosis),5000,Seawater (TDS 20000ppm - 50000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),3,2005,2006,Online,,,EPC,,2000000,USD,Arabian Company for Water & Power Development Ltd. (ACWA Power),,,,
51456,Khursaniyah,Saudi Arabia,Kharsaniyah,27.215556,49.223889,Desalination Plant,RO (Reverse osmosis),10790,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),,2006,2007,Online,,,,,,,,,,,
51455,Khursaniyah Gas plant - Saudi Aramco - Phase 2,Saudi Arabia,Kharsaniyah,27.215556,49.223889,Desalination Plant,RO (Reverse osmosis),4500,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),3,2007,2007,Online,,,,,,,AES Arabia Ltd.,,,,
54655,Khyber Hispital,Saudi Arabia,,,,Desalination Plant,RO (Reverse osmosis),260,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2011,2011,Online,,,,,,,AES Corporation,,,,
51459,Kindasa Phase B2 (BOO Project),Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),8500,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,2008,2009,Online,,,,,,,Kindasa Water Services,,,,
54043,King Abdullah Park,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),2081,Brackish water or inland water (TDS 3000ppm - <20000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),,2011,2011,Online,,,,,,,AES Corporation,,,,
51099,King Abdullah University of Science & Technology,Saudi Arabia,Thuwwal,22.30783771,39.126297,Desalination Plant,RO (Reverse osmosis),52025,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2008,2008,Online,,,EPC,,,,SETE Energy Saudia for Industrial Projects Ltd.,,,,
51465,King Fahd Airbase,Saudi Arabia,Taif,21.2702778,40.4158333,Desalination Plant,RO (Reverse osmosis),7570,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,,2007,2007,Online,,,,,,,,,,,
42276,King Fahd Hospital,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),140,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,2000,2001,Online,,,EPC,,,,AES Arabia Ltd.,,,,
54654,King Faisal 200 Bed Hospital,Saudi Arabia,Al Hassa,21.54762072,39.23300172,Desalination Plant,RO (Reverse osmosis),260,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2011,2011,Online,,,,,,,AES Corporation,,,,
51468,King Faisal Hospital,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),960,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2007,2008,Online,,,,,,,Wetico,,,,
53690,King Faisal Specialist Hospital & Research Center,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),5000,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),2,2009,2010,Online,,,,,,,Al Kawther Industries Ltd.,,,,
51470,King Faisal University Infrastrcture,Saudi Arabia,Dammam,26.4258333,50.1141667,Desalination Plant,RO (Reverse osmosis),400,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2007,2008,Online,,,,,,,Wetico,,,,
52177,King Faisal University Infrastructure- Al Hasa,Saudi Arabia,Al Ahsa,25.30182069,49.48132326,Desalination Plant,RO (Reverse osmosis),5250,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),3,2008,2009,Online,,,,,,,Wetico,,,,
50465,King Faisal University, Damman, Phases 4 & 5,Saudi Arabia,Dammam,26.4258333,50.1141667,Desalination Plant,RO (Reverse osmosis),1200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,2005,2006,Online,,,,,,,Wetico,,,,
51474,King Khaled Hospital,Saudi Arabia,Hafr Al Batin,28.44937386,45.9953614,Desalination Plant,RO (Reverse osmosis),600,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2007,2007,Online,,,,,,,Veolia,,,,
54309,King Road Tower,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),530,Seawater (TDS 20000ppm - 50000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),,2010,2011,Online,,,,,,,Wetico,,,,
51477,Kingdom Oasis,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),1104,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2008,2008,Online,,,,,,,Wetico,,,,
42224,Kingdom Poultry,Saudi Arabia,Turaif,31.6775,38.6530556,Desalination Plant,RO (Reverse osmosis),250,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1999,2000,Online,,,EPC,,,,AES Arabia Ltd.,,,,
51481,KJO Desalination Plant & Fresh Water Tank ,Saudi Arabia,Al Khafji,28.4130556,48.4841667,Desalination Plant,MSF (Multi-stage flash),9084,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,2004,2008,Online,,,,,,,Aquatech International Corp.,CGA,Latsis Group,,
36568,Kuria  Mushayt,Saudi Arabia,Kuria Mushayt,,,Desalination Plant,RO (Reverse osmosis),900,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1996,1997,Online,,,EPC,,920000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
51515,Layla Power Plant,Saudi Arabia,Layla,22.2855556,46.7405556,Power/Desal Plant,RO (Reverse osmosis),300,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),1,2008,2008,Online,,,,,,,Veolia,,,,
50449,Le Meridien Hotel, Madinah,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),1580,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),,2005,2006,Online,,,,,,,Wetico,,,,
44054,Madina Municipality (MOMRA),Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),4000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2005,2006,Online,,,,,,,Wetico,,,,
51144,Mahayel Assir RO,Saudi Arabia,Asir,19.01692016,42.99636841,Desalination Plant,RO (Reverse osmosis),5000,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2008,2008,Online,,,,,,,Wetico,,,,
51182,Majal Al Araby V.T.C,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2007,2007,Online,,,,,,,Wetico,,,,
36601,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),600,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2002,2003,Online,,,EPC,,,,Wetico,,,,
36582,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1997,1998,Online,,,EPC,,50000,USD,Al Kawther Industries Ltd.,,,,
36597,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),184,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1997,1998,Online,,,EPC,,190000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35675,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),350,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,2001,2001,Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
36602,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),500,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2001,2002,Online,,,EPC,,,,Wetico,,,,
36600,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),315,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),1,1999,2000,Online,,,EPC,,330000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36594,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1999,1999,Online,,,EPC,,160000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36592,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1997,1997,Online,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
35676,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),500,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,2001,2001,Online,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
36603,Makkah,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),100,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2001,2002,Online,,,EPC,,,,Wetico,,,,
51186,Makkah Water,Saudi Arabia,Makkah,21.4266667,39.8261111,Desalination Plant,RO (Reverse osmosis),250,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2007,2008,Online,,,,,,,Wetico,,,,
51190,Makshaf RO,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),1150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2008,2008,Online,,,,,,,Wetico,,,,
51194,Manifa Field Causeway,Saudi Arabia,Mun��fah,27.6136111,48.9841667,Desalination Plant,RO (Reverse osmosis),330,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2007,2008,Online,,,,,,,Veolia Water Solutions & Technologies,,,,
51198,MAR Ice,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2008,2008,Online,,,,,,,Veolia Water Solutions & Technologies,,,,
52569,Marjan GOSP-2 SWRO,Saudi Arabia,Tanajib,27.8372222,48.8808333,Desalination Plant,RO (Reverse osmosis),228,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2009,2009,Online,,,,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
36631,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),327,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1998,1998,Online,,,EPC,,340000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36625,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),4000,Brackish water or inland water (TDS 3000ppm - <20000ppm),Military,4,2000,2002,Online,,,EPC,,4050000,USD,GETCO,,,,
36570,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),4000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),6,2004,2005,Online,,,EPC,,,,Wetico,,,,
42142,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),1000,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),2,2005,2006,Online,,,EPC,,,,AES Arabia Ltd.,,,,
36630,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),315,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1996,1997,Online,,,EPC,,330000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36628,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1996,1997,Online,,,EPC,,160000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
51650,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),500,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),,,,Online,,,,,,,,,,,
36626,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1995,1996,Online,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36571,Medina,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),300,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,2004,2005,Online,,,EPC,,,,Wetico,,,,
51204,Medina Hospital No:1,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),450,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2008,2008,Online,,,,,,,Wetico,,,,
51207,Medina Hospital No:2,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),450,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2008,2008,Online,,,,,,,Wetico,,,,
51208,Medina Hospital No:3,Saudi Arabia,Medina,24.4686111,39.6141667,Desalination Plant,RO (Reverse osmosis),450,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,2008,2008,Online,,,,,,,Wetico,,,,
42218,MIC Factory in Dammam,Saudi Arabia,Dammam,26.4258333,50.1141667,Desalination Plant,RO (Reverse osmosis),250,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1998,1998,Online,,,EPC,,,,AES Arabia Ltd.,,,,
42194,Middle East Battery Plant,Saudi Arabia,Dammam,26.4258333,50.1141667,Desalination Plant,RO (Reverse osmosis),371,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1996,1997,Online,,,EPC,,,,AES Arabia Ltd.,,,,
42267,Middle East Factory for Machines Co. Ltd,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),152,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,2005,2006,Online,,,EPC,,,,AES Arabia Ltd.,,,,
52152,Ministry of Agriculture,Saudi Arabia,Hafr Al Batin,28.44937386,45.9953614,Desalination Plant,RO (Reverse osmosis),500,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2008,2009,Online,,,,,,,Wetico,,,,
42232,Misfat Al Riyadh,Saudi Arabia,Riyadh,24.6408333,46.7727778,Desalination Plant,RO (Reverse osmosis),205,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1998,1999,Online,,,EPC,,,,AES Arabia Ltd.,,,,
50474,Mishal Farm Desert Camp, Salasil,Saudi Arabia,�_al����il,26.715,43.6233333,Desalination Plant,RO (Reverse osmosis),800,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,2006,2006,Online,,,,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
